Timestamp,Value
1732579200000,6739
1732665600000,6736
1732752000000,6737
1732838400000,6735
1732924800000,6734
1733011200000,6731
1733097600000,6736
1733184000000,6734
1733270400000,6731
1733356800000,6732
1733443200000,6742
1733529600000,6877
1733616000000,7016
1733702400000,7218
1733788800000,7258
1733875200000,7304
1733961600000,7310
1734048000000,7294
1734134400000,7286
1734220800000,7283
1734307200000,7284
1734393600000,7294
1734480000000,7281
1734566400000,7289
1734652800000,7293
1734739200000,7302
1734825600000,7294
1734912000000,7302
1734998400000,7301
1735084800000,7299
1735171200000,7295
1735257600000,7300
1735344000000,7302
1735430400000,7305
1735516800000,7290
1735603200000,7290
1735689600000,7296
1735776000000,7296
1735862400000,7299
1735948800000,7304
1736035200000,7300
1736121600000,7314
1736208000000,7318
1736294400000,7320
1736380800000,7315
1736467200000,7337
1736553600000,7327
1736640000000,7339
1736726400000,7342
1736812800000,7335
1736899200000,7330
1736985600000,7340
1737072000000,7344
1737158400000,7334
1737244800000,7332
1737331200000,7332
1737417600000,7328
1737504000000,7336
1737590400000,7325
1737676800000,7336
1737763200000,7340
1737849600000,7322
1737936000000,7335
1738022400000,7331
1738108800000,7334
1738195200000,7326
1738281600000,7336
1738368000000,7341
1738454400000,7344
1738540800000,7342
1738627200000,7342
1738713600000,7345
1738800000000,7349
1738886400000,7352
1738972800000,7347
1739059200000,7350
1739145600000,7387
1739232000000,7383
1739318400000,7387
1739404800000,7388
1739491200000,7385
1739577600000,7389
1739664000000,7388
1739750400000,7390
1739836800000,7394
1739923200000,7397
1740009600000,7387
1740096000000,7392
1740182400000,7393
1740268800000,7393
