Timestamp,Value
1732579200000,5042
1732665600000,5038
1732752000000,5042
1732838400000,5042
1732924800000,5044
1733011200000,5039
1733097600000,5042
1733184000000,5044
1733270400000,5040
1733356800000,5039
1733443200000,5038
1733529600000,5152
1733616000000,5288
1733702400000,5460
1733788800000,5501
1733875200000,5539
1733961600000,5538
1734048000000,5537
1734134400000,5530
1734220800000,5540
1734307200000,5538
1734393600000,5541
1734480000000,5534
1734566400000,5538
1734652800000,5542
1734739200000,5539
1734825600000,5544
1734912000000,5549
1734998400000,5549
1735084800000,5548
1735171200000,5545
1735257600000,5541
1735344000000,5543
1735430400000,5537
1735516800000,5545
1735603200000,5544
1735689600000,5542
1735776000000,5537
1735862400000,5533
1735948800000,5535
1736035200000,5542
1736121600000,5539
1736208000000,5534
1736294400000,5537
1736380800000,5532
1736467200000,5550
1736553600000,5560
1736640000000,5561
1736726400000,5559
1736812800000,5558
1736899200000,5559
1736985600000,5560
1737072000000,5564
1737158400000,5565
1737244800000,5559
1737331200000,5562
1737417600000,5565
1737504000000,5554
1737590400000,5554
1737676800000,5561
1737763200000,5555
1737849600000,5563
1737936000000,5564
1738022400000,5560
1738108800000,5559
1738195200000,5569
1738281600000,5558
1738368000000,5561
1738454400000,5568
1738540800000,5569
1738627200000,5568
1738713600000,5568
1738800000000,5577
1738886400000,5572
1738972800000,5572
1739059200000,5567
1739145600000,5607
1739232000000,5606
1739318400000,5595
1739404800000,5591
1739491200000,5587
1739577600000,5583
1739664000000,5579
1739750400000,5587
1739836800000,5581
1739923200000,5590
1740009600000,5586
1740096000000,5587
1740182400000,5590
1740268800000,5588
